SAUDI BASIC INDUSTRIES CO.(SABIC) (SC),IP,YENB31_00_102-YENB31_00_102_IP1,Basic_Vip,VIP,23.989473,38.259138,,,,,,0,CIRCUIT,0,--,--
SAMIS - PRISON,IP,JIZAN-JIZAN_IP476,Basic_Vip,VIP,16.831568,42.636528,,,1,,0,0,CIRCUIT,1,--,--
MODA-RSAF (SC),PLL,DAMMAM-JUBAIL_PLL26,Basic_Vip,VIP,26.2825,50.155556,,,,,,0,CIRCUIT,0,--,--
SAMIS - PUBLIC SECURITY,IP,MAKKAH-MAKKAH_IP347,Basic,HAJJ,21.614133,39.693741,,,,,,0,CIRCUIT,0,--,--
GID - Makkah District,IP,MAKKAH-MAKKAH_IP261,Basic,HAJJ,21.3980388888889,39.8876472222222,,,,,,0,CIRCUIT,0,--,--
SAMIS - MINISTRY OF INTERIOR-HEAD QUARTER,IP,DAMMAM-DAMMAM_IP1277,Basic_Vip,VIP,26.448611,50.120833,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF EDUCATION (SC),IP,TAIF31-TAIF31_IP94,Basic_Vip,VIP,21.274907,40.413172,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF MUNICIPALITY (SC),IP,RYAD16_00_366-RYAD16_00_366_IP1,Basic_Vip,VIP,24.7302777777778,46.6659444444444,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF EDUCATION (SC),IP,URJARDAK-URJARDAK_IP1,Basic_Vip,VIP,24.6102777777778,46.6366666666667,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF EDUCATION (SC),IP,SHAQ34-SHAQ34_IP63,Basic_Vip,VIP,25.251794,45.262194,ERAIJA,RIYADH,2,CENTRAL,0,0,CIRCUIT,1,--,--
MODA-RSAD (SC),PLL,ADFN89_12-DMAM02_42_302_PLL2,Basic_Vip,VIP,18.200556,42.881944,,,,,,0,CIRCUIT,0,--,--
SALINE WATER CONVERSION CORPORATION (SC),IP,RYADAP-RYADAP_IP54,Basic_Vip,VIP,24.97775,46.6899722222222,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF HEALTH (SC),IP,MAUYDNAJ-MAUYDNAJ_IP1,Basic,HAJJ,24.472717,39.618897,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-TECHNICAL AFFAIRS (SC),IP,AZIZKHAC-AZIZKHAC_IP1,Basic,HAJJ,21.398889,39.888333,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-HEAD QUARTER (SC),IP,MADINAH-MADINAH_IP989,Basic,HAJJ,24.262239,39.365734,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-PUBLIC SECURITY,IP,RYAD19_00_103-RYAD19_00_103_IP1,Basic_Vip,VIP,24.6466666666667,46.6711111111111,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-PUBLIC SECURITY,IP,MAKA24-MAKA24_IP113,Basic,HAJJ,21.407616,39.810129,,,,,,0,CIRCUIT,0,--,--
SAMIS - MINISTRY OF INTERIOR-HEAD QUARTER,DIA,RYAD02_00_407-RYAD16_33_301_DIA7,Basic_Vip,VIP,24.6788888888889,46.7258333333333,,,,,,0,CIRCUIT,0,--,--
MODA-RSAD (SC),PLL,JEDDAH-RIYADH_PLL166,Basic_Vip,VIP,21.687078,39.216389,,,2,,0,0,CIRCUIT,1,UPE,UP
National Center for Security Operations,IP,MAKKAH-MAKKAH_IP1559,Basic,HAJJ,21.36111,39.91602,,,,,,0,CIRCUIT,0,--,--
MODA-RSAD (SC),PLL,ADFN89_12-SHAR98_00_401_PLL2,Basic_Vip,VIP,18.200556,42.881944,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-PRISON (SC),IP,SKAKJFAO-SKAKJFAO_IP1,Basic_Vip,VIP,29.9660756,40.188081,,,,,,0,CIRCUIT,0,--,--
MODA-RSAF (SC),PLL,KAAB33_00_201-KKCYMB_PLL8,Basic_Vip,VIP,26.2825,50.155556,,,,,,0,CIRCUIT,0,--,--
GID - Makkah District,IP,MAKKAH-MAKKAH_IP15,Basic,HAJJ,21.4131138888889,39.8795416666667,,,,,,0,CIRCUIT,0,--,--
MOI-TECHNICAL DEPARTMENT GID,IP,RIYADH-RIYADH_IP1570,Basic_Vip,VIP,24.646121,46.711633,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF ISLAMIC AFFAIRS (SC),IP,MAKKAH-MAKKAH_IP745,Basic,HAJJ,21.378869,39.834111,,,,,,0,CIRCUIT,0,--,--
SAUDI ARABIAN AIRLINES (SC),IP,ABHA01_11_306-ABHA01_11_306_IP2,Basic_Vip,VIP,18.23438,42.65754,,,,,,0,CIRCUIT,0,--,--
Ministry of Interior Headquarters & SAMIS,DIA,MAKKAH-RIYADH_DIA254,Basic,HAJJ,24.75433,46.688239,,,,,,0,CIRCUIT,0,--,--
RIYADH BANK (SC),IP,RIYADH-RIYADH_IP1600,Basic_Vip,VIP,24,46,,,,,,0,CIRCUIT,0,--,--
SAMIS - PASSPORT,IP,JEDAAP-JEDAAP_IP103,Basic_Vip,HAJJ-VIP,21.669384,39.151192,SHARAFIYAH,JEDDAH,1,WESTERN,0,0,CIRCUIT,1,--,--
SAUDI TELECOM COMPANY - Enterprise Sector,DIA,JEDA15_00_201-RAIDRDAI_DIA1,Basic_Vip,VIP,21.492443,39.245649,,,3,,0,0,CIRCUIT,1,--,--
MUNICIPALITY OF MEDINA (SC),DIA,MDNA01_00_304-RYAD16_33_301_DIA1,Basic,HAJJ,24.752313,46.68587,,,,,,0,CIRCUIT,0,--,--
SAUDI CREDIT BANK (SC),IP,DBATRDBA-DBATRDBA_IP4,Basic_Vip,VIP,24.680833,46.725833,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-GIP (SC),PLL,MAKKAH-MAKKAH_PLL6,Basic,HAJJ,21.3877916666667,39.8742861111111,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF SOCIAL WELFARE (SC),IP,MAKKAH-MAKKAH_IP1506,Basic,HAJJ,21.403718,39.813415,,,,,,0,CIRCUIT,0,--,--
Private Affairs of King Salman bin Abdulaziz,PLL,JEDDAH-MAKKAH_PLL119,Basic,HAJJ,21.42172,39.82913,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF EDUCATION (SC),IP,TAIF31-TAIF31_IP145,Basic_Vip,VIP,21.27476,40.40497,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-PUBLIC SECURITY,IP,MAKKAH-MAKKAH_IP1471,Basic,HAJJ,21.407616,39.810129,,,,,,0,CIRCUIT,0,--,--
GID - Makkah District,IP,MAKA23_00_224-MAKA23_00_224_IP2,Basic,HAJJ,21.397438,39.8887,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF EDUCATION (SC),IP,JEDA02-JEDA02_IP260,Basic_Vip,VIP,21.5319444444444,39.1791666666667,,,,,,0,CIRCUIT,0,--,--
MODA-ARMED FORCES(SC),PLL,JEDDAH-RIYADH_PLL208,Basic_Vip,VIP,21.6825,39.095,,,2,,0,0,CIRCUIT,1,--,--
MINISTRY OF INTERIOR-HEAD QUARTER (SC),DIA,MAKKAH-RIYADH_DIA414,Basic,HAJJ,21.360931,39.914261,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-PRISON (SC),IP,EMNTHAAA-EMNTHAAA_IP2,Basic_Vip,VIP,27.55361111111,41.71388888889,,,,,,0,CIRCUIT,0,--,--
UNIVERSITY OF TABUK,DIA,KACST1-TABU05_41_302_DIA2,Basic_Vip,VIP,28.37509,36.47501,,,2,,0,0,CIRCUIT,1,--,--
MINISTRY OF HEALTH (SC),DIA,MAKKAH-RIYADH_DIA186,Basic,HAJJ,21.4132861111111,39.8975833333333,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF FOREIGN AFFAIRS (SC),IP,JEDA01_00_407-JEDA01_00_407_IP1,Basic_Vip,VIP,21.490496,39.1879,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-PRISON (SC),IP,ARARHDAU-ARARHDAU_IP1,Basic_Vip,VIP,30.99586111111,41.01375,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF HEALTH (SC),IP,MAKA22_00_308-MAKA22_00_308_IP15,Basic,HAJJ,21.416796999999999,39.772703,BIBAN,MAKKAH,0,WESTERN,1,0,CIRCUIT,2,FIBER,UP
MODA-RSAD (SC),PLL,DAMMAM-RIYADH_PLL31,Basic_Vip,VIP,26.643433,49.8644639999999,,,,,,0,CIRCUIT,0,--,--
MODA-RSAF (SC),PLL,ARAR-TAIF_PLL4,Basic_Vip,VIP,30.921389,41.124722,,,,,,0,CIRCUIT,0,--,--
SAMIS - PRISON,IP,HAIL-HAIL_IP277,Basic_Vip,VIP,27.5186111111111,41.6725,HAIL,HAIL,1,CENTRAL,0,0,CIRCUIT,1,UPE,UP
MINISTRY OF INTERIOR-PUBLIC SECURITY,IP,MAKA23_11-MAKA23_11_IP40,Basic,HAJJ,21.4180472222222,39.8861555555556,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INFORMATION-HEAD QUARTER (SC),PLL,JEDDAH-MAKKAH_PLL40,Basic,HAJJ,21.42085,39.8247,,,,,,0,CIRCUIT,0,--,--
MODA LAND FORCES (SC),PLL,DAMMAM-JEDDAH_PLL3,Basic_Vip,VIP,26.341944,50.221944,,,,,,0,CIRCUIT,0,--,--
SAUDI ARABIAN AIRLINES (SC),IP,JEDA11_00_401-JEDA11_00_401_IP8,Basic_Vip,VIP,21.501005555,39.20075,SAHEEFAH,JEDDAH,2,WESTERN,0,0,CIRCUIT,1,--,--
ROYAL PALACE-KING ABDULLAH BIN ABDULAZIZ (SC),DIA,RIYADH-RIYADH_DIA1477,Basic_Vip,VIP,24.7155277777778,46.7485555555556,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF HEALTH (SC),IP,MADINAH-MADINAH_IP79,Basic,HAJJ,24.414603,39.535283,,,,,,0,CIRCUIT,0,--,--
SAUDI PRESS AGENCY,IP,RYAD06_00_409-RYAD06_00_409_IP1,Basic_Vip,VIP,24.6872222222222,46.6894444444444,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-CIVIL DEFENCE (SC),IP,MAKA23_00_225-MAKA23_00_225_IP25,Basic,HAJJ,21.39513,39.89363,,,,,,0,CIRCUIT,0,--,--
ARAB NATIONAL BANK (SC),IP,RYAD18_00_201-RYAD18_00_201_IP1,Basic_Vip,VIP,24.6616666666667,46.8013888888889,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF HEALTH (SC),DIA,MAKKAH-RIYADH_DIA172,Basic,HAJJ,19.57614,41.66789,,,,,,0,CIRCUIT,0,--,--
MODA-RSAF (SC),PLL,RIYADHDIST-TAIF_PLL4,Basic_Vip,VIP,24.049362,47.565555,,,,,,0,CIRCUIT,0,--,--
MODA-RSAD (SC),PLL,JEDDAH-YENBU_PLL7,Basic_Vip,VIP,21.659722,39.216389,,,,,,0,CIRCUIT,0,--,--
National Guard Health Affairs (NGHA),IP,RYAD28_00_101-RYAD28_00_101_IP2,Basic_Vip,VIP,24.6786111111111,46.8688888888889,SHOBAH,RIYADH,1,CENTRAL,0,0,CIRCUIT,1,--,--
AL-BAHA UNIVERSITY,DIA,KACST1-TRFNBKAA_DIA1,Basic_Vip,VIP,19.99474,41.48337,,,2,,0,0,CIRCUIT,1,--,--
MINISTRY OF HEALTH (SC),IP,MAKKAH-MAKKAH_IP47,Basic,HAJJ,21.4152666666667,39.8836361111111,,,,,,0,CIRCUIT,0,FIBER,UP
BANK ALBILAD (SC),IP,RYAD02_00_207-RYAD02_00_207_IP20,Basic_Vip,VIP,24.6641666666667,46.7311111111111,,,,,,0,CIRCUIT,0,--,--
SAMIS - PUBLIC SECURITY,IP,MAKKAH-MAKKAH_IP299,Basic,HAJJ,21.395139,39.893639,,,,,,0,CIRCUIT,0,--,--
SAMIS - PUBLIC SECURITY,IP,MURBRDCK-MURBRDCK_IP1,Basic_Vip,VIP,24.6672222222222,46.6988888888889,,,,,,0,CIRCUIT,0,--,--
ARAB NATIONAL BANK (SC),IP,MURBRDAD-MURBRDAD_IP1,Basic_Vip,VIP,24.660941,46.703938,ULAYA,RIYADH,2,CENTRAL,0,0,CIRCUIT,1,--,--
SAUDI CUSTOMS (SC),IP,MLAZRDCO-MLAZRDCO_IP1,Basic_Vip,VIP,24.6511111111111,46.7183333333333,,,,,,0,CIRCUIT,0,--,--
Private Affairs of King Salman bin Abdulaziz,IP,MAKKAH-MAKKAH_IP1310,Basic,HAJJ,21.42172,39.82913,,,,,,0,CIRCUIT,0,--,--
MODA-RSAF (SC),PLL,KNGARDAX-SLMNRDU0096_PLL1,Basic_Vip,VIP,24.69564,46.71717,,,,,,0,CIRCUIT,0,FIBER,UP
SAUDI RED CRESCENT (SC),IP,MADINAH-MADINAH_IP1374,Basic,HAJJ,24.452,39.584861,,,,,,0,CIRCUIT,0,--,--
NORTHERN BORDERS UNIVERSITY,DIA,ARARHDCK-RAIDRDAI_DIA1,Basic_Vip,VIP,30.917519,41.079647,,,,,,0,CIRCUIT,0,--,--
Ministry of Environment, Water and Agriculture (SC),IP,RYAD01-RYAD01_IP15,Basic_Vip,VIP,24.6619,46.7164889,,,,,,0,CIRCUIT,0,--,--
Ministry of Interior Headquarters & SAMIS,IP,MAKKAH-MAKKAH_IP1498,Basic,HAJJ,21.417036,39.902498,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-MEDINA EMIRATES (SC),IP,ASIHDNAA-ASIHDNAA_IP2,Basic_Vip,HAJJ-VIP,24.462213, 39.602606,,,,,,,0,CIRCUIT,0,--,--
SAMIS - PUBLIC SECURITY,IP,MSHRKHBW-MSHRKHBW_IP6,Basic,HAJJ,21.4275861111111,39.906825,,,,,,0,CIRCUIT,0,--,--
SAMIS - PUBLIC SECURITY,IP,MAKA23_12-MAKA23_12_IP27,Basic,HAJJ,21.381327,39.932031,,,,,,,0,CIRCUIT,0,--,--
MODA-RSAF (SC),PLL,KHRJRDCP-QSMA87_00_101_PLL1,Basic_Vip,VIP,28.312536,46.120683,,,,,,0,CIRCUIT,0,--,--
National Guard Health Affairs (NGHA),IP,GSHLEAAC-GSHLEAAC_IP1,Basic_Vip,VIP,26.357222,50.176944,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-PUBLIC SECURITY,IP,MAKA23_21-MAKA23_21_IP56,Basic,HAJJ,21.3594861111111,39.9622083333333,,,,,,0,CIRCUIT,0,--,--
SAMIS - PASSPORT,IP,BGDSKHAG-BGDSKHAG_IP5,Basic_Vip,VIP,21.500278,39.197697,BAB,JEDDAH,1,WESTERN,0,0,CIRCUIT,1,--,--
MINISTRY OF EDUCATION (SC),IP,UNAY02-UNAY02_IP40,Basic_Vip,VIP,26.08253,43.99021,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF EDUCATION (SC),IP,AJOW08-AJOW08_IP22,Basic_Vip,VIP,29.804167,39.864722,,,,,,0,CIRCUIT,0,--,--
King Faisal Specialist Hospital & Research Center (Riyadh),IP,RYAD06-RYAD06_00_302_IP1,Basic_Vip,VIP,24.6685,46.6927222222222,,,,,,0,CIRCUIT,0,--,--
MODA-RSAF (SC),PLL,SDYDDNAE-TABU41_00_101_PLL1,Basic_Vip,VIP,28.378558,36.613847,,,1,,0,0,CIRCUIT,1,--,--
MINISTRY OF INTERIOR-GIP (SC),IP,MAKA23_22_401-MAKA23_22_401_IP3,Basic,HAJJ,21.3877916666667,39.8742861111111,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF JUSTICE,IP,RIYADH-RIYADH_IP2487,Basic_Vip,VIP,24.6261944444444,46.7129444444444,DEERAH,RIYADH,3,CENTRAL,0,0,CIRCUIT,1,UPE,UP
AL RAJHI BANKING & INVESTMENT CORP.(SC),IP,RYAD06_43-RYAD06_43_IP32,Basic_Vip,VIP,24.705384,46.680067,,,,,,0,CIRCUIT,0,--,--
SAMIS - MINISTRY OF INTERIOR-HEAD QUARTER,IP,ABHA01_00_206-ABHA01_00_206_IP1,Basic_Vip,VIP,18.19317,42.5379,,,,,,0,CIRCUIT,0,--,--
AL JAZIRA BANK,IP,JEDA02_00_112-JEDA02_00_112_IP1,Basic_Vip,VIP,21.531667,39.178889,MUSHRIFAH,JEDDAH,3,WESTERN,0,0,CIRCUIT,1,--,--
MODA-ARMED FORCES(SC),PLL,ARAR-RIYADH_PLL18,Basic_Vip,VIP,29.62311,43.49008,,,,,,0,CIRCUIT,0,--,--
UNITED INSTALMENT SALES CO. LTD. SC,IP,BAHA12-BAHA12_IP114,Basic_Vip,VIP,20.00972,41.47254,,,,,,0,CIRCUIT,0,--,--
MODA LAND FORCES (SC),PLL,JEDDAH-RIYADH_PLL130,Basic_Vip,VIP,21.598213,39.132797,,,,,,0,CIRCUIT,0,FIBER,UP
SCHLUMBERGER MIDDLE EAST S.A,IP,DMAM08_00_415-DMAM08_00_415_IP2,Basic_Vip,VIP,26.33833,50.09056,,,,,,0,CIRCUIT,0,--,--
SAUDI BRITISH BANK (SC),IP,RYAD16_00_313-RYAD16_00_313_IP1,Basic_Vip,VIP,24.7586111111111,46.6941666666667,,,,,,0,CIRCUIT,0,--,--
ZAHID TRACTORS,DIA,MSRFKHAT-RYAD06_00_401_DIA1,Basic_Vip,VIP,21.537222,39.190556,,,3,,0,0,CIRCUIT,1,--,--
GID - Makkah District,IP,MAKKAH-MAKKAH_IP1030,Basic,HAJJ,21.487094,39.983328,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-PUBLIC SECURITY,IP,MAKA23_00_105-MAKA23_00_105_IP8,Basic,HAJJ,21.407438,39.887589,,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF WATER & ELECTRICITY (SC),IP,SAFR15_00_201-SAFR15_00_201_IP1,Basic_Vip,VIP,26.37461,43.94725,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-CIVIL DEFENCE (SC),IP,MAKKAH-MAKKAH_IP226,Basic,HAJJ,21.346667,39.97888,,,,,,0,CIRCUIT,0,--,--
SAUDI ARABIAN AIRLINES (SC),IP,JEDA11_00_401-JEDA11_00_401_IP9,Basic_Vip,VIP,21.500751,39.201634,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF HEALTH (SC),IP,MAKA29-MAKA29_IP3,Basic,HAJJ,21.4021305555556,39.7800111111111,MANSOUR,MAKKAH,0,WESTERN,2,0,CIRCUIT,2,COPPER,--
MODA-RSAD (SC),PLL,DMAM02_42_302-RYAD07_00_403_PLL2,Basic_Vip,VIP,26.633056,49.9075,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF HEALTH (SC),DIA,JEDDAH-MAKKAH_DIA18,Basic,HAJJ,21.4071611111111,39.8869666666667,,,,,,0,CIRCUIT,0,FIBER,UP
SAMIS - PUBLIC SECURITY,IP,AZIZKHIH-AZIZKHIH_IP4,Basic_Vip,HAJJ-VIP,21.435922,39.847728,,,,,,0,CIRCUIT,0,UPE,DOWN
MINISTRY OF INTERIOR-PASSPORT(SC),IP,YENB03_00_225-YENB03_00_225_IP1,Basic_Vip,HAJJ-VIP,24.079063,38.062693,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-MEDINA EMIRATES (SC),DIA,MADINAH-RIYADH_DIA151,Basic,HAJJ,24.75433,46.688239,,,,,,0,CIRCUIT,0,--,--
Ministry of Interior Headquarters & SAMIS,IP,MAKKAH-MAKKAH_IP1490,Basic,HAJJ,21.398333,39.888056,,,,,,0,CIRCUIT,0,UPE,UP
MINISTRY OF INTERIOR-EAST REGION EMIRATES (SC),IP,DWSREAAD-DWSREAAD_IP4,Basic_Vip,VIP,26.44527777778,50.10611111111,,,,,,0,CIRCUIT,0,--,--
SAMIS - PASSPORT,IP,FISLKHAG-FISLKHAG_IP3,Basic,HAJJ,21.4551279,39.7604490,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF HEALTH (SC),IP,MAKKAH-MAKKAH_IP1489,Basic,HAJJ,21.378417,39.811306,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF HEALTH (SC),IP,MAKA26_31-MAKA26_31_IP3,Basic,HAJJ,21.3519583333333,39.8760083333333,,,,,,0,CIRCUIT,0,--,--
King Fahad National Centre for Children's Cancer (CCC),IP,RYAD16_42_101-RYAD16_42_101_IP4,Basic_Vip,VIP,24.8025,46.6580555555556,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF EDUCATION (SC),IP,SAKA09-SAKA09_IP107,Basic_Vip,VIP,29.970559,40.1889844,,,,,,0,CIRCUIT,0,--,--
MODA-RSAF (SC),PLL,ARAR-TABUK_PLL5,Basic_Vip,VIP,30.903425,41.1370694444444,,,,,,0,CIRCUIT,0,--,--
SAMIS - PASSPORT,IP,YENB03_00_104-YENB03_00_104_IP13,Basic_Vip,HAJJ-VIP,24.150273,38.063257,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF HEALTH (SC),IP,MAKA23_21-MAKA23_21_IP49,Basic,HAJJ,21.3509805555556,39.9842111111111,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF EDUCATION (SC),IP,MUHL51-MUHL51_IP20,Basic_Vip,VIP,18.551343,42.04883,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-CIVIL DEFENCE (SC),IP,JUMM99-JUMM99_IP30,Basic,HAJJ,21.614133,39.69374,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-PASSPORT(SC),IP,JEDA05-JEDA05_IP288,Basic_Vip,HAJJ-VIP,21.581426,39.1671150,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-CIVIL DEFENCE (SC),IP,KTEMDNAB-KTEMDNAB_IP1,Basic,HAJJ,24.438997,39.61699,,,,,,0,CIRCUIT,0,--,--
SAUDI TELECOM COMPANY,PLL,MDNA01-MDNA02_PLL2,Basic_Vip,VIP,24.471571,39.635292,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF HEALTH (SC),IP,AZIZKHAB-AZIZKHAB_IP3,Basic,HAJJ,21.38344,39.88215,,,,,,0,CIRCUIT,0,--,--
ALQASSIM UNIVERSITY (SC),DIA,KACST1-QAUN87_00_106_DIA1,Basic_Vip,VIP,26.348822,43.76688,,,2,,0,0,CIRCUIT,1,--,--
MINISTRY OF INTERIOR-PASSPORT(SC),IP,QURA11_00_418-QURA11_00_418_IP1,Basic_Vip,VIP,31.516302,37.1108052,QURAYYAT,ALJOUF,1,EASTERN,0,0,CIRCUIT,1,--,--
MINISTRY OF INTERIOR H.Q SECURITY AFFAIRS,IP,MAKA23-MAKA23_IP68,Basic,HAJJ,21.421741; 39.856153,21.421741; 39.856153,,,,,,0,CIRCUIT,0,--,--
SAMIS - PASSPORT,IP,SADHTBAC-SADHTBAC_IP2,Basic_Vip,VIP,28.38916,36.55331,SALMAN/TABUK,TABUK,1,WESTERN,0,0,CIRCUIT,1,--,--
MINISTRY OF INTERIOR H.Q SECURITY AFFAIRS,IP,MAKA23_00_209-MAKA23_00_209_IP11,Basic,HAJJ,21.3991222222222,39.8872694444444,,,,,,0,CIRCUIT,0,--,--
SAUDI ARAMCO (SC),DIA,RIYADH-RIYADH_DIA1090,Basic_Vip,VIP,24.8744722222222,46.7205555555556,,,3,,0,0,CIRCUIT,2,--,--
MUNICIPALITY OF RIYADH (SC),IP,RYAD21_00_202-RYAD21_00_202_IP3,Basic_Vip,VIP,24.6288888888889,46.7116666666667,,,,,,0,CIRCUIT,0,--,--
SAMIS - MINISTRY OF INTERIOR-HEAD QUARTER,IP,MAKA23_11-MAKA23_11_IP42,Basic,HAJJ,21.3991222222222,39.8872694444444,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF HEALTH (SC),IP,MAKKAH-MAKKAH_IP112,Basic,HAJJ,21.5631805555556,39.7738972222222,UMRAH,MAKKAH,0,WESTERN,1,0,CIRCUIT,2,FIBER,UP
MOI - TECHNICAL AFFAIRS (SC),IP,MAKKAH-MAKKAH_IP1206,Basic,HAJJ,21.398333,39.888056,,,,,,0,CIRCUIT,0,--,--
SAMIS - PUBLIC SECURITY,IP,MAKKAH-MAKKAH_IP972,Basic,HAJJ,21.490103,39.978225,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-CIVIL DEFENCE (SC),IP,MAKKAH-MAKKAH_IP595,Basic,HAJJ,21.3575222222222,39.8979555555556,,,,,,0,CIRCUIT,0,--,--
MODA-RSAF (SC),PLL,ALKJ30_21-KKABRRAB_PLL1,Basic_Vip,VIP,18.297419,42.815233,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF HEALTH (SC),DIA,MSHRKHAD-RYAD06_43_DIA3,Basic,HAJJ,24.705384,46.680067,,,,,,0,CIRCUIT,0,--,--
SCHLUMBERGER MIDDLE EAST S.A,DIA,DAMMAM-RIYADH_DIA627,Basic_Vip,VIP,26.33833,50.09056,,,,,,0,CIRCUIT,0,--,--
MODA-RSAD (SC),PLL,JEDA18_00_104-YENB03_00_204_PLL1,Basic_Vip,VIP,21.659722,39.216389,,,,,,0,CIRCUIT,0,--,--
Royal Diwan,IP,RYAD08_00_304-RYAD08_00_304_IP5,Basic_Vip,VIP,24.6613888888889,46.6055555555556,,,,,,0,CIRCUIT,0,--,--
AL JAZIRA BANK,IP,RYAD16_00_306-RYAD16_00_306_IP2,Basic_Vip,VIP,24.7569444444444,46.6636111111111,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INFORMATION-HEAD QUARTER (SC),PLL,JEDDAH-RIYADH_PLL71,Basic_Vip,HAJJ-VIP,21.472699,39.200042,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-PASSPORT(SC),IP,SLWH89_00_219-SLWH89_00_219_IP1,Basic_Vip,HAJJ-VIP,24.723036,50.764492,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF EDUCATION (SC),IP,JEDA09-JEDA09_IP111,Basic_Vip,VIP,21.54675,39.2124444444444,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF EDUCATION (SC),IP,SFRTRDAN-SFRTRDAN_IP4,Basic_Vip,VIP,24.6813888888889,46.6241666666667,,,,,,0,CIRCUIT,0,--,--
SAUDI ARABIAN AIRLINES (SC),IP,JEDAAP-JEDAAP_IP182,Basic_Vip,HAJJ-VIP,21.669384,39.151192,SHARAFIYAH,JEDDAH,2,WESTERN,0,0,CIRCUIT,2,--,--
MINISTRY OF INTERIOR-BORDER GUARD (SC),IP,YANBU-YANBU_IP34,Basic_Vip,VIP,27.91243,45.524917,YENBU,YANBU,2,WESTERN,0,0,CIRCUIT,1,--,--
SAMIS - MINISTRY OF INTERIOR-HEAD QUARTER,IP,TMAMRDAA-TMAMRDAA_IP1,Basic_Vip,VIP,25.0804722222222,46.776,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-GIP (SC),PLL,MAKKAH-RIYADH_PLL48,Basic,HAJJ,21.3883222222222,39.8815833333333,,,,,,0,CIRCUIT,0,--,--
SAMIS - PASSPORT,IP,HAIL-HAIL_IP317,Basic_Vip,VIP,27.4716666666667,41.705,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF INTERIOR-HEAD QUARTER (SC),IP,MAKKAH-MAKKAH_IP1802,Basic,HAJJ,21.360931,39.914261,,,,,,0,CIRCUIT,0,--,--
MINISTRY OF HAJJ (SC),IP,SLAMDNAC-SLAMDNAC_IP1,Basic_Vip,HAJJ-VIP,24.471944,39.547222,,,,,,0,CIRCUIT,0,--,--
SAUDI ARABIAN MONETARY AGENCY(SAMA) (SC),IP,RYAD19_00_102-RYAD19_00_102_IP8,Basic_Vip,VIP,24.6642777777778,46.6860833333333,,,,,,0,CIRCUIT,0,--,--
